"ID","cub_AIC","cla_AIC","gom_AIC","bar_AIC","bucha_AIC","cla_deltaAIC","gom_deltaAIC","bar_deltaAIC","bucha_deltaAIC","cub_deltaAIC","SampleSize","cla_AICc","gom_AICc","bar_AICc","bucha_AICc","cub_AICc","cla_deltaAICc","gom_deltaAICc","bar_deltaAICc","bucha_deltaAICc","cub_deltaAICc","cla_AIC_Wt","gom_AIC_Wt","bar_AIC_Wt","bucha_AIC_Wt","cub_AIC_Wt","cla_AICc_Wt","gom_AICc_Wt","bar_AICc_Wt","bucha_AICc_Wt","cub_AICc_Wt"
29,-38.825350785394,-54.5843981550481,2.23888191023675,-60.9534772287234,-59.1496588137884,6.36907907367537,63.1923591389602,0,1.80381841493504,22.1281264433295,23,-53.3212402603112,3.50203980497359,-58.7312550065012,-55.6202470490825,-36.6031285631718,0,56.8232800652848,-5.41001474618999,-2.29900678877129,16.7181116971395,0.0286049606268665,1.31045727549758e-14,0.690986086404,0.280398128472779,1.08244963411781e-05,0.0523251021801522,2.39713005508325e-14,0.782491918232109,0.165170721626126,1.22579615893347e-05
30,-40.0323756142596,-108.330428910795,-9.61599332197498,-84.1916434508913,-47.9000910579078,0,98.7144355888197,24.1387854599034,60.430337852887,68.2980532965351,23,-107.067271016058,-8.35283542723814,-81.9694212286691,-44.3706792932019,-37.8101533920374,0,98.7144355888197,25.0978497873888,62.696591722856,69.2571176240205,0.999994267727155,3.66800720680414e-22,5.73227276805123e-06,7.54599261731234e-14,1.47660275638791e-15,0.99999645129722,3.66801521620078e-22,3.54870275493903e-06,2.43000154165833e-14,9.14126818728798e-16
31,-70.1529554382114,-80.7303645143833,-49.6525102265715,-81.9461741320545,-47.0231047556447,1.2158096176712,32.293663905483,0,34.9230693764098,11.793218693843,21,-79.3185998085009,-48.2407455206892,-79.4461741320545,-43.0231047556447,-67.6529554382114,0,31.0778542878118,-0.127574323553546,36.2954950528562,11.6656443702895,0.351910958932134,6.28004098720695e-08,0.646312410750824,1.68653102530994e-08,0.0017765506513217,0.483373053074591,8.62605300679253e-08,0.51521066945511,6.35061560376943e-09,0.00141618485915357
32,-19.2848906094142,-56.918016333421,35.7373280603826,-46.2446276337166,-37.2141572872086,0,92.6553443938036,10.6733886997043,19.7038590462124,37.6331257240067,25,-55.7751591905638,36.8801852032398,-44.2446276337166,-34.0562625503665,-17.2848906094142,0,92.6553443938036,11.5305315568472,21.7188966401973,38.4902685811496,0.995159145208908,7.55162027573052e-21,0.00478845742788945,5.23906649254297e-05,6.69827724192711e-09,0.996856126443627,7.56449757074542e-21,0.00312470748700641,1.91616984064366e-05,4.37096024410505e-09
33,-31.6330379077053,-62.4511154371242,26.3505557576642,-50.6163350074796,-35.8891718089884,0,88.8016711947885,11.8347804296446,26.5619436281358,30.818077529419,23,-61.1879575423874,27.6137136524011,-48.3941127852574,-32.3597600442825,-29.410815685483,0,88.8016711947885,12.79384475713,28.8281974981048,31.7771418569043,0.997313111824764,5.19748969543863e-20,0.00268498343859733,1.70207524607398e-06,2.0266139225437e-07,0.998335421260662,5.20281745328682e-20,0.00166390447637615,5.4867216962079e-07,1.25590792447059e-07
34,-24.0242965357803,-42.5515234270577,4.24668262387105,-33.9922327209295,-22.0839889979195,0,46.7982060509287,8.55929070612814,20.4675344291382,18.5272268912774,23,-41.2883655323208,5.50984051860789,-31.7700104987073,-18.5545772332136,-21.802074313558,0,46.7982060509287,9.51835503361352,22.7337882991072,19.4862912187628,0.986214379298841,6.79000360624473e-11,0.0136566748366179,3.54407333628924e-05,9.35050632782552e-05,0.991431134694251,6.825920531298e-11,0.00849919941901209,1.14731625790711e-05,5.81926558988094e-05
35,-54.6366334926461,-135.205388594269,-99.0048030813368,-167.390817046033,-166.683427217063,32.1854284517641,68.3860139646963,0,0.707389828970264,112.754183553387,32,-134.348245737126,-98.1476602241939,-165.909335564552,-164.375734909371,-53.1551520111646,0,36.2005855129322,-31.5610898274254,-30.0274891722443,81.1930937259615,6.0261604106187e-08,8.30201326627513e-16,0.587513262961127,0.412486676777268,1.92645030678132e-25,9.56991135641234e-08,1.3184104906669e-15,0.68282826890893,0.317171635391955,2.23898728939097e-25
36,-38.6251783211536,-53.2511298530479,-8.76394973044412,-58.3481638431027,-58.2571181462565,5.09703399005479,49.5842141126586,0,0.0910456968462512,19.7229855219491,25,-52.1082727101908,-7.62109258758698,-56.3481638431027,-55.0992234094144,-36.6251783211536,0,44.4871801226038,-4.23989113291194,-2.99095069922358,15.4830943890372,0.0384499790873831,8.40674136726103e-12,0.491703133451724,0.469821247861875,2.56395906104854e-05,0.0725027766771675,1.58520786330736e-11,0.603997722105156,0.323468006071388,3.14951304371998e-05
37,-16.3261869644355,-27.9359734013096,-13.4527825147819,-59.2653124985172,-64.7558426663626,31.3293390972077,45.8125299837353,0,-5.49053016784541,42.9391255340818,23,-26.6728155065727,-12.1896246200451,-57.043090276295,-61.2264309016567,-14.1039647422132,0,14.4831908865277,-30.3702747697223,-34.553615395084,12.5688507643595,9.4979735628088e-09,6.80214703231605e-12,0.0603546175413118,0.939645372925297,2.86152710242171e-11,2.79390811463319e-08,2.00090826373028e-11,0.109909059661347,0.890090912327453,5.21099736581637e-11
38,-9.43731887061929,8.83410360180508,11.3161165124232,-43.2086051377731,-43.4537699407319,52.0427087395782,54.5247216501963,0,-0.245164802958847,33.7712862671538,23,10.0972614965419,12.57927440716,-40.9863829155509,-39.924358176026,-7.21509664839707,0,2.48201291061809,-51.0836444120928,-50.021619672568,-17.312358144939,2.34750065762765e-12,6.78646270943143e-13,0.469392706362482,0.530607271847629,2.17868629128291e-08,5.08714926413279e-12,1.47065981285977e-12,0.629719181764245,0.370280789000781,2.92284164212849e-08
39,-28.6633891414271,-34.9110555747413,-11.4711760520201,-48.5553976254564,-33.6647490652641,13.6443420507151,37.0842215734362,0,14.8906485601923,19.8920084840293,23,-33.6478976800045,-10.2080181572833,-46.3331754032342,-30.1353373005582,-26.4411669192048,0,23.4398795227212,-12.6852777232297,3.51256037944628,7.20673076079962,0.00108748129742382,8.84131023826953e-09,0.998281510733569,0.000583162751978489,4.78363757188174e-05,0.00175594502938284,1.42759740355061e-08,0.997892995760317,0.000303227175748851,4.78177585772265e-05
40,-71.2853447325804,-55.853999696085,-34.9872167564165,-56.3600395944322,-32.9479359456888,15.4313450364954,36.2981279761639,14.9253051381482,38.3374087868916,0,21,-54.4422349902026,-33.5754520505341,-53.8600395944322,-28.9479359456888,-68.7853447325804,0,20.8667829396685,0.582195395770412,25.4942990445138,-14.3431097423778,0.000445331355800479,1.31074717996919e-08,0.000573546247445071,4.72818793479007e-09,0.998981104561095,0.000767097800215931,2.2578048127473e-08,0.0005733616132811,2.23271885434117e-09,0.998659515775736
41,-45.1263718612035,-38.2861821261725,-7.88073690564394,-89.2121142822632,-79.4846061884736,50.9259321560907,81.3313773766193,0,9.72750809378965,44.0857424210597,22,-36.9528487928392,-6.5474035723106,-86.8591731057926,-75.7346061884736,-42.773430684733,0,30.4054452205286,-49.9063243129535,-38.7817573956344,-5.82058189189379,8.67428804412004e-12,2.16658284448194e-18,0.992337720820053,0.00766227890607956,2.65193068247046e-10,1.44982262628006e-11,3.62123186786424e-18,0.996174690995539,0.00382530872374402,2.66218463001535e-10
42,-31.2412020052921,-83.1965687870273,-24.4373107396915,-83.0515641363675,-81.8570902988588,0,58.7592580473358,0.1450046506598,1.3394784881685,51.9553667817351,32,-82.3394259298844,-23.5801678825486,-81.570082654886,-79.5493979911665,-29.7597205238107,0,58.7592580473358,0.76934327499842,2.79002793871794,52.5797054060737,0.409516238396103,7.12623864513346e-14,0.380876140369673,0.209607621232013,2.13947185701803e-12,0.518536733682977,9.02336992780913e-14,0.352954528335583,0.128508737979367,1.98262952215418e-12
43,-47.4344704582201,-62.1877447092797,-11.1432376424746,-52.7790425890278,-42.3343206707152,0,51.0445070668052,9.40870212025191,19.8534240385645,14.7532742510596,21,-60.7759800033974,-9.7314729365922,-50.2790425890278,-38.3343206707152,-44.9344704582201,0,51.0445070668052,10.4969374143696,22.4416593326821,15.8415095451772,0.990363424534064,8.15869536781463e-12,0.00896852218021885,4.83813897728364e-05,0.000619671887785301,0.994399462172854,8.19194457792496e-12,0.00522612607906984,1.33173089241776e-05,0.000361094430960328
44,-83.9116509347673,-39.2049481982374,-3.72499540149653,-40.6770483567549,-39.9109661800373,44.7067027365299,80.1866555332708,43.2346025780125,44.00068475473,0,23,-37.9417903035005,-2.46183750675968,-38.4548261345326,-36.3815544153314,-81.6894287125451,0,35.4799527967408,-0.513035831032106,1.56023588816915,-43.7476384090446,1.959128165556e-10,3.86980418036909e-18,4.09001910032723e-10,2.7885132031443e-10,0.999999999116234,3.16461601052697e-10,6.25096636458427e-18,4.09001910038144e-10,1.450507913781e-10,0.999999999129486
45,-18.8989787421562,-48.1876771013446,7.36914246240504,-24.5712122122046,-15.4757668442722,0,55.5568195637496,23.6164648891399,32.7119102570723,29.2886983591883,12,-45.1876771013446,10.369142462405,-18.8569264979189,-5.47576684427224,-13.1846930278705,0,55.5568195637496,26.3307506034256,39.7119102570723,32.002984073474,0.999992041644463,8.62951641911733e-13,7.44297143106195e-06,7.88307185348802e-08,4.36552524448578e-07,0.999997969455431,8.62956757366652e-13,1.91579604529126e-06,2.3804955442109e-09,1.12367165136515e-07
46,-55.289014797012,-16.6896732437975,-5.26110602988616,-56.3121046611304,-44.8774924573781,39.6224314173329,51.0509986312442,0,11.4346122037523,1.02308986411842,17,-14.8435193976436,-3.41495218373232,-52.9787713277971,-39.4229470028327,-51.9556814636786,0,11.4285672139113,-38.1352519301534,-24.5794276051891,-37.112162066035,1.55311467875143e-09,5.12296850326928e-12,0.623885922725229,0.00205168505515341,0.37406239066138,3.27132245792522e-09,1.07904986961175e-11,0.624723862215123,0.000711341659507102,0.374564792843256
47,-34.3114009848856,-2.84829830583338,-14.4091111410664,-29.8897491799219,15.0510660279656,31.4631026790523,19.9022898438192,4.42165180496376,49.3624670128512,0,15,-0.666480124015196,-12.2272929592483,-25.8897491799219,21.7177326946323,-30.3114009848856,11.5608128352331,0,-13.6624562206736,33.9450256538805,-18.0841080256374,1.32643187736457e-07,4.29619080045286e-05,0.0987782662346511,1.72142208561513e-11,0.901178639196943,3.29207998835407e-07,0.000106627441647608,0.0987719577766797,4.53732955824867e-12,0.901121085569137
48,-20.7721839890384,2.11657325165493,11.0291916820559,-20.9923173628565,18.564656001836,23.1088906145114,32.0215090449124,0,39.5569733646925,0.220133373818083,15,4.29839143347311,13.2110098638741,-16.9923173628565,25.2313226685027,-16.7721839890384,4.07825805965503,12.990876490056,-17.2124507366745,25.0111892946846,-16.9923173628565,5.06033518151944e-06,5.87257784490304e-08,0.527486224747276,1.3568239346361e-09,0.47250865483494,1.25599859932188e-05,1.45760098551263e-07,0.527482223381939,3.57652193025306e-10,0.472505070514318
49,-21.7318163872726,5.82025328056861,11.837527118999,-37.8563860754656,15.6077716446526,43.6766393560342,49.6939131944646,0,53.4641577201182,16.124569688193,14,8.22025328056861,14.237527118999,-33.4119416310211,23.1077716446526,-17.2873719428282,0,6.01727383843044,-41.6321949115897,14.887518364084,-25.5076252233968,3.27794301291242e-10,1.61795704364192e-11,0.999684893191231,2.45622863751849e-12,0.000315106462338484,9.11059768842766e-10,4.49689199711941e-11,0.999684892581292,5.3304433456248e-13,0.000315106462146227
